0,0,0
0.000674664,0,1.1992e-05
0.00136531,0,4.7936e-05
0.00207193,0,0.000107784
0.0027945,0,0.000191488
0.003533,0,0.000299
0.00428742,0,0.000430272
0.00505775,0,0.000585256
0.00584397,0,0.000763904
0.00664606,0,0.000966168
0.007464,0,0.001192
0.00829778,0,0.00144135
0.00914739,0,0.00171418
0.0100128,0,0.00201042
0.010894,0,0.00233005
0.011791,0,0.002673
0.0127037,0,0.00303923
0.0136322,0,0.0034287
0.0145764,0,0.00384134
0.0155364,0,0.00427713
0.016512,0,0.004736
0.0175033,0,0.00521791
0.0185103,0,0.00572282
0.0195329,0,0.00625066
0.0205711,0,0.00680141
0.021625,0,0.007375
0.0226945,0,0.00797139
0.0237795,0,0.00859054
0.0248801,0,0.00923238
0.0259963,0,0.00989689
0.027128,0,0.010584
0.0282752,0,0.0112937
0.029438,0,0.0120259
0.0306162,0,0.0127805
0.0318099,0,0.0135576
0.033019,0,0.014357
0.0342436,0,0.0151788
0.0354836,0,0.0160228
0.036739,0,0.016889
0.0380098,0,0.0177774
0.039296,0,0.018688
0.0405975,0,0.0196206
0.0419144,0,0.0205753
0.0432466,0,0.0215519
0.0445942,0,0.0225505
0.045957,0,0.023571
0.0473351,0,0.0246133
0.0487285,0,0.0256774
0.0501371,0,0.0267633
0.0515609,0,0.0278708
0.053,0,0.029
0.0544543,0,0.0301508
0.0559237,0,0.0313231
0.0574083,0,0.032517
0.0589081,0,0.0337323
0.060423,0,0.034969
0.061953,0,0.0362271
0.0634982,0,0.0375065
0.0650584,0,0.0388071
0.0666337,0,0.040129
0.068224,0,0.041472
0.0698294,0,0.0428362
0.0714498,0,0.0442214
0.0730852,0,0.0456276
0.0747356,0,0.0470548
0.076401,0,0.048503
0.0780813,0,0.049972
0.0797766,0,0.0514619
0.0814868,0,0.0529725
0.083212,0,0.0545039
0.084952,0,0.056056
0.0867069,0,0.0576287
0.0884767,0,0.059222
0.0902613,0,0.0608359
0.0920607,0,0.0624702
0.093875,0,0.064125
0.0957041,0,0.0658002
0.0975479,0,0.0674957
0.0994065,0,0.0692116
0.10128,0,0.0709477
0.103168,0,0.072704
0.105071,0,0.0744805
0.106988,0,0.0762771
0.108921,0,0.0780937
0.110867,0,0.0799304
0.112829,0,0.081787
0.114805,0,0.0836636
0.116796,0,0.08556
0.118801,0,0.0874762
0.120821,0,0.0894122
0.122856,0,0.091368
0.124905,0,0.0933434
0.126969,0,0.0953385
0.129047,0,0.0973531
0.13114,0,0.0993873
0.133247,0,0.101441
0.135369,0,0.103514
0.137505,0,0.105607
0.139655,0,0.107718
0.141821,0,0.10985
0.144,0,0.112
0.146194,0,0.11417
0.148402,0,0.116358
0.150625,0,0.118566
0.152862,0,0.120793
0.155113,0,0.123039
0.157379,0,0.125304
0.159659,0,0.127588
0.161953,0,0.12989
0.164261,0,0.132212
0.166584,0,0.134552
0.168921,0,0.136911
0.171272,0,0.139289
0.173638,0,0.141685
0.176017,0,0.1441
0.178411,0,0.146533
0.180819,0,0.148985
0.183241,0,0.151455
0.185677,0,0.153944
0.188128,0,0.156451
0.190592,0,0.158976
0.193071,0,0.16152
0.195563,0,0.164081
0.19807,0,0.166661
0.20059,0,0.169259
0.203125,0,0.171875
0.205674,0,0.174509
0.208236,0,0.177161
0.210813,0,0.179831
0.213403,0,0.182518
0.216008,0,0.185224
0.218626,0,0.187947
0.221259,0,0.190688
0.223905,0,0.193447
0.226565,0,0.196223
0.229239,0,0.199017
0.231927,0,0.201828
0.234628,0,0.204657
0.237344,0,0.207503
0.240073,0,0.210367
0.242816,0,0.213248
0.245573,0,0.216146
0.248343,0,0.219062
0.251127,0,0.221994
0.253925,0,0.224944
0.256737,0,0.227911
0.259562,0,0.230895
0.262401,0,0.233896
0.265254,0,0.236914
0.26812,0,0.239948
0.271,0,0.243
0.273893,0,0.246068
0.276801,0,0.249154
0.279721,0,0.252255
0.282655,0,0.255374
0.285603,0,0.258509
0.288564,0,0.261661
0.291539,0,0.264829
0.294527,0,0.268014
0.297529,0,0.271215
0.300544,0,0.274432
0.303573,0,0.277666
0.306615,0,0.280916
0.30967,0,0.284182
0.312739,0,0.287464
0.315821,0,0.290763
0.318917,0,0.294078
0.322025,0,0.297408
0.325148,0,0.300755
0.328283,0,0.304118
0.331432,0,0.307496
0.334594,0,0.31089
0.337769,0,0.3143
0.340958,0,0.317726
0.34416,0,0.321168
0.347375,0,0.324625
0.350603,0,0.328098
0.353845,0,0.331586
0.357099,0,0.33509
0.360367,0,0.338609
0.363648,0,0.342144
0.366942,0,0.345694
0.370249,0,0.349259
0.373569,0,0.35284
0.376903,0,0.356436
0.380249,0,0.360047
0.383608,0,0.363673
0.386981,0,0.367314
0.390366,0,0.370971
0.393765,0,0.374642
0.397176,0,0.378328
0.4006,0,0.382029
0.404038,0,0.385745
0.407488,0,0.389476
0.410951,0,0.393221
0.414427,0,0.396981
0.417916,0,0.400756
0.421418,0,0.404545
0.424932,0,0.408349
0.42846,0,0.412167
0.432,0,0.416
0.435553,0,0.419847
0.439119,0,0.423709
0.442698,0,0.427585
0.446289,0,0.431475
0.449893,0,0.435379
0.45351,0,0.439297
0.457139,0,0.44323
0.460782,0,0.447177
0.464436,0,0.451137
0.468104,0,0.455112
0.471784,0,0.459101
0.475477,0,0.463103
0.479182,0,0.467119
0.4829,0,0.471149
0.486631,0,0.475193
0.490374,0,0.47925
0.49413,0,0.483321
0.497898,0,0.487406
0.501679,0,0.491504
0.505472,0,0.495616
0.509278,0,0.499741
0.513096,0,0.50388
0.516926,0,0.508031
0.52077,0,0.512197
0.524625,0,0.516375
0.528493,0,0.520567
0.532373,0,0.524771
0.536266,0,0.528989
0.540171,0,0.53322
0.544088,0,0.537464
0.548018,0,0.541721
0.55196,0,0.545991
0.555914,0,0.550273
0.55988,0,0.554569
0.563859,0,0.558877
0.56785,0,0.563198
0.571853,0,0.567532
0.575869,0,0.571878
0.579896,0,0.576237
0.583936,0,0.580608
0.587988,0,0.584992
0.592052,0,0.589388
0.596128,0,0.593797
0.600217,0,0.598218
0.604317,0,0.602651
0.60843,0,0.607097
0.612554,0,0.611554
0.616691,0,0.616024
0.620839,0,0.620506
0.625,0,0.625
0.629173,0,0.629506
0.633357,0,0.634024
0.637554,0,0.638554
0.641762,0,0.643095
0.645983,0,0.647649
0.650215,0,0.652214
0.65446,0,0.656791
0.658716,0,0.66138
0.662984,0,0.66598
0.667264,0,0.670592
0.671556,0,0.675215
0.675859,0,0.67985
0.680175,0,0.684496
0.684502,0,0.689154
0.688841,0,0.693823
0.693192,0,0.698503
0.697554,0,0.703195
0.701928,0,0.707897
0.706314,0,0.712611
0.710712,0,0.717336
0.715121,0,0.722072
0.719542,0,0.726819
0.723975,0,0.731577
0.728419,0,0.736345
0.732875,0,0.741125
0.737342,0,0.745915
0.741822,0,0.750717
0.746312,0,0.755528
0.750814,0,0.760351
0.755328,0,0.765184
0.759853,0,0.770028
0.76439,0,0.774882
0.768938,0,0.779747
0.773498,0,0.784622
0.778069,0,0.789507
0.782652,0,0.794403
0.787246,0,0.799309
0.791851,0,0.804225
0.796468,0,0.809151
0.801096,0,0.814088
0.805736,0,0.819035
0.810386,0,0.823991
0.815049,0,0.828958
0.819722,0,0.833935
0.824407,0,0.838921
0.829103,0,0.843917
0.83381,0,0.848923
0.838529,0,0.853939
0.843259,0,0.858965
0.848,0,0.864
0.852752,0,0.869045
0.857516,0,0.874099
0.86229,0,0.879163
0.867076,0,0.884236
0.871873,0,0.889319
0.876681,0,0.894411
0.8815,0,0.899512
0.88633,0,0.904623
0.891172,0,0.909743
0.896024,0,0.914872
0.900887,0,0.92001
0.905762,0,0.925157
0.910647,0,0.930314
0.915544,0,0.935479
0.920451,0,0.940653
0.925369,0,0.945836
0.930299,0,0.951028
0.935239,0,0.956229
0.94019,0,0.961438
0.945152,0,0.966656
0.950125,0,0.971883
0.955109,0,0.977118
0.960103,0,0.982362
0.965109,0,0.987614
0.970125,0,0.992875
0.975152,0,0.998144
0.98019,0,1.00342
0.985239,0,1.00871
0.990298,0,1.014
0.995368,0,1.0193
1.00045,0,1.02461
1.00554,0,1.02993
1.01064,0,1.03526
1.01576,0,1.04059
1.02088,0,1.04594
1.02601,0,1.05129
1.03116,0,1.05665
1.03631,0,1.06201
1.04148,0,1.06739
1.04666,0,1.07277
1.05184,0,1.07816
1.05704,0,1.08355
1.06225,0,1.08896
1.06747,0,1.09437
1.0727,0,1.09979
1.07794,0,1.10522
1.08319,0,1.11065
1.08845,0,1.11609
1.09372,0,1.12154
1.099,0,1.127
1.10429,0,1.13246
1.10959,0,1.13793
1.11491,0,1.14341
1.12023,0,1.1489
1.12556,0,1.15439
1.13091,0,1.15989
1.13626,0,1.16539
1.14162,0,1.17091
1.147,0,1.17643
1.15238,0,1.18195
1.15778,0,1.18748
1.16318,0,1.19302
1.1686,0,1.19857
1.17403,0,1.20412
1.17946,0,1.20968
1.18491,0,1.21525
1.19036,0,1.22082
1.19583,0,1.2264
1.20131,0,1.23198
1.20679,0,1.23758
1.21229,0,1.24317
1.2178,0,1.24878
1.22331,0,1.25439
1.22884,0,1.26
1.23438,0,1.26562
1.23992,0,1.27125
1.24548,0,1.27689
1.25104,0,1.28253
1.25662,0,1.28817
1.26221,0,1.29382
1.2678,0,1.29948
1.27341,0,1.30514
1.27903,0,1.31081
1.28465,0,1.31649
1.29029,0,1.32217
1.29593,0,1.32785
1.30159,0,1.33354
1.30726,0,1.33924
1.31293,0,1.34494
1.31862,0,1.35065
1.32431,0,1.35636
1.33002,0,1.36208
1.33573,0,1.3678
1.34145,0,1.37353
1.34719,0,1.37926
1.35293,0,1.385
1.35868,0,1.39074
1.36445,0,1.39649
1.37022,0,1.40224
1.376,0,1.408
1.38179,0,1.41376
1.38759,0,1.41953
1.3934,0,1.4253
1.39922,0,1.43108
1.40505,0,1.43686
1.41089,0,1.44264
1.41674,0,1.44843
1.4226,0,1.45423
1.42847,0,1.46003
1.43434,0,1.46583
1.44023,0,1.47164
1.44613,0,1.47745
1.45203,0,1.48327
1.45795,0,1.48909
1.46387,0,1.49491
1.4698,0,1.50074
1.47575,0,1.50657
1.4817,0,1.51241
1.48766,0,1.51825
1.49363,0,1.5241
1.49961,0,1.52994
1.5056,0,1.5358
1.5116,0,1.54165
1.51761,0,1.54751
1.52362,0,1.55337
1.52965,0,1.55924
1.53569,0,1.56511
1.54173,0,1.57099
1.54779,0,1.57686
1.55385,0,1.58274
1.55992,0,1.58863
1.566,0,1.59452
1.57209,0,1.60041
1.57819,0,1.6063
1.5843,0,1.6122
1.59042,0,1.6181
1.59654,0,1.624
1.60268,0,1.62991
1.60882,0,1.63582
1.61498,0,1.64173
1.62114,0,1.64764
1.62731,0,1.65356
1.63349,0,1.65948
1.63968,0,1.6654
1.64588,0,1.67133
1.65208,0,1.67726
1.6583,0,1.68319
1.66452,0,1.68912
1.67076,0,1.69506
1.677,0,1.701
1.68325,0,1.70694
1.68951,0,1.71288
1.69578,0,1.71883
1.70206,0,1.72478
1.70834,0,1.73073
1.71464,0,1.73668
1.72094,0,1.74264
1.72725,0,1.74859
1.73357,0,1.75455
1.7399,0,1.76051
1.74624,0,1.76647
1.75259,0,1.77244
1.75894,0,1.77841
1.76531,0,1.78437
1.77168,0,1.79034
1.77806,0,1.79631
1.78445,0,1.80229
1.79085,0,1.80826
1.79726,0,1.81424
1.80367,0,1.82022
1.8101,0,1.8262
1.81653,0,1.83218
1.82297,0,1.83816
1.82942,0,1.84414
1.83587,0,1.85012
1.84234,0,1.85611
1.84882,0,1.8621
1.8553,0,1.86809
1.86179,0,1.87407
1.86829,0,1.88006
1.8748,0,1.88605
1.88131,0,1.89205
1.88784,0,1.89804
1.89437,0,1.90403
1.90091,0,1.91003
1.90746,0,1.91602
1.91402,0,1.92202
1.92058,0,1.92801
1.92715,0,1.93401
1.93374,0,1.94001
1.94033,0,1.94601
1.94692,0,1.952
1.95353,0,1.958
1.96014,0,1.964
1.96677,0,1.97
1.9734,0,1.976
1.98004,0,1.982
1.98668,0,1.988
1.99334,0,1.994
2,0,2
